COUNTY_COD,SECTION,TOWNSHIP,RANGE,LEASE_NAME,WELL_NUMBE,STATUS,MAXPRESSUR,MAXRATE,LATTITUDE,LONGITUDE,OPERATOR_,OPERATOR
73.000000,21.000000,18N,07W,DOVER UNIT,45,PA,0,0,36.027062,-97.945060,1079.000000,EXXON MOBIL CORPORATION
73.000000,21.000000,18N,07W,DOVER UNIT,57,AC,1800,1200,36.019810,-97.945060,16896.000000,CHAPARRAL ENERGY LLC
73.000000,21.000000,18N,07W,DOVER UNIT,57,AC,0,0,36.019810,-97.945060,16896.000000,CHAPARRAL ENERGY LLC
73.000000,21.000000,18N,07W,DOVER UNIT,57,AC,0,0,36.019810,-97.945060,16896.000000,CHAPARRAL ENERGY LLC
73.000000,28.000000,18N,07W,DOVER UNIT,81,AC,0,0,36.005306,-97.945060,16896.000000,CHAPARRAL ENERGY LLC
73.000000,28.000000,18N,07W,DOVER UNIT,81,AC,0,0,36.005306,-97.945060,16896.000000,CHAPARRAL ENERGY LLC
47.000000,15.000000,24N,07W,GRAY SWD,2,AC,1650,15000,36.550953,-97.943340,14920.000000,GRAY RICHARD FARMS INC
47.000000,15.000000,24N,07W,GRAY SWD,2,AC,1650,15000,36.550953,-97.943340,14920.000000,GRAY RICHARD FARMS INC
47.000000,15.000000,24N,07W,GRAY SWD,2,AC,1650,15000,36.550953,-97.943340,14920.000000,GRAY RICHARD FARMS INC
47.000000,15.000000,24N,07W,GRAY SWD,2,AC,1650,15000,36.550953,-97.943340,14920.000000,GRAY RICHARD FARMS INC
53.000000,22.000000,26N,07W,LAVONA,1,AC,300,200,36.713807,-97.939680,20427.000000,THREE SANDS INVESTMENT COMPANY
53.000000,22.000000,26N,07W,"MESSENGER ""B""",1,TM,1000,7000,36.710182,-97.939680,20166.000000,KERR-MCGEE OIL & GAS ONSHORE LP
53.000000,27.000000,26N,07W,LEFORCE,A-4,TM,1000,4000,36.708369,-97.939680,20166.000000,KERR-MCGEE OIL & GAS ONSHORE LP
53.000000,27.000000,26N,07W,LEFORCE,A-4,TM,0,0,36.708369,-97.939680,20166.000000,KERR-MCGEE OIL & GAS ONSHORE LP
53.000000,34.000000,26N,07W,VICAR NORTH MISENER SAND UNIT,TR7-2,TM,500,600,36.682991,-97.939680,18273.000000,GOLDEN GAS PRODUCTION COMPANY
53.000000,34.000000,26N,07W,VICAR NORTH MISENER SAND UNIT,TR7-2,TM,500,600,36.682991,-97.939680,18273.000000,GOLDEN GAS PRODUCTION COMPANY
47.000000,15.000000,24N,07W,GRAY,1,AC,2400,5000,36.554579,-97.939400,21475.000000,NEILSON INC
73.000000,27.000000,18N,07W,DOVER UNIT,71,PA,0,0,36.010751,-97.938390,1079.000000,EXXON MOBIL CORPORATION
73.000000,3.000000,15N,07W,3 MILE DISPOSAL,1,AC,1000,5000,35.812210,-97.937840,3186.000000,CONTINENTAL RESOURCES INC
73.000000,3.000000,15N,07W,3 MILE DISPOSAL,1,AC,1000,5000,35.812210,-97.937840,3186.000000,CONTINENTAL RESOURCES INC
73.000000,3.000000,15N,07W,3-MILE,2,AC,2000,5000,35.811757,-97.937290,3186.000000,CONTINENTAL RESOURCES INC
53.000000,34.000000,26N,07W,V.N.M.S.U. TR. 6,5,AC,2000,1500,36.682085,-97.936300,19511.000000,MURAS ENERGY INC
73.000000,15.000000,18N,07W,DOVER UNIT,18,PA,0,0,36.041571,-97.936170,1079.000000,EXXON MOBIL CORPORATION
73.000000,15.000000,18N,07W,DOVER UNIT,18,PA,0,0,36.041571,-97.936170,1079.000000,EXXON MOBIL CORPORATION
73.000000,15.000000,18N,07W,DOVER UNIT,32,PA,0,0,36.034320,-97.936170,1079.000000,EXXON MOBIL CORPORATION
73.000000,15.000000,18N,07W,DOVER UNIT,32,PA,0,0,36.034320,-97.936170,1079.000000,EXXON MOBIL CORPORATION
73.000000,22.000000,18N,07W,DOVER UNIT,58,PA,0,0,36.019816,-97.936160,1079.000000,EXXON MOBIL CORPORATION
73.000000,22.000000,18N,07W,DOVER UNIT,58,PA,0,0,36.019816,-97.936160,1079.000000,EXXON MOBIL CORPORATION
73.000000,27.000000,18N,07W,DOVER UNIT,82,TM,0,0,36.005312,-97.936160,1079.000000,EXXON MOBIL CORPORATION
73.000000,27.000000,18N,07W,DOVER UNIT,82,TM,0,0,36.005312,-97.936160,1079.000000,EXXON MOBIL CORPORATION
53.000000,3.000000,27N,07W,MITCHELL HEIRS,1,TM,125,2,36.844321,-97.935190,913.000000,CHEVRON USA INC
53.000000,22.000000,26N,07W,"MESSENGER ""A""",1,AC,1000,7000,36.711088,-97.935180,16896.000000,CHAPARRAL ENERGY LLC
53.000000,22.000000,26N,07W,"MESSENGER ""A""",1,AC,300,2500,36.711088,-97.935180,16896.000000,CHAPARRAL ENERGY LLC
53.000000,27.000000,26N,07W,HENLEY,G-3,TM,1000,7000,36.708369,-97.935180,20166.000000,KERR-MCGEE OIL & GAS ONSHORE LP
53.000000,34.000000,26N,07W,V.N.M.S.U.  TR. 1,2,TM,2000,1000,36.688430,-97.935180,18273.000000,GOLDEN GAS PRODUCTION COMPANY
53.000000,22.000000,26N,07W,LEFORCE,E-1,PA,1000,4200,36.711088,-97.931800,13242.000000,AXEM RESOURCES INC
53.000000,27.000000,26N,07W,HENLEY,G-2,TM,1000,7000,36.708370,-97.930680,20166.000000,KERR-MCGEE OIL & GAS ONSHORE LP
53.000000,14.000000,29N,07W,SOPHIE SWD,1-14,AC,2000,60000,36.985647,-97.930470,22281.000000,SANDRIDGE EXPLORATION & PRODUCTION LLC
53.000000,14.000000,29N,07W,SOPHIE SWD,1-14,AC,2000,60000,36.985647,-97.930470,22281.000000,SANDRIDGE EXPLORATION & PRODUCTION LLC
51.000000,27.000000,03N,07W,RILEY,2,PD,2175,15000,34.706841,-97.927620,22766.000000,FLUID DISPOSAL SERVICES LLC
73.000000,10.000000,18N,07W,HENNESSEY UNIT,84,TM,2000,2000,36.056075,-97.927240,1079.000000,EXXON MOBIL CORPORATION
73.000000,10.000000,18N,07W,HENNESSEY UNIT,84,TM,1500,700,36.056075,-97.927240,1079.000000,EXXON MOBIL CORPORATION
73.000000,10.000000,18N,07W,HENNESSEY UNIT,84,TM,1500,700,36.056075,-97.927240,1079.000000,EXXON MOBIL CORPORATION
73.000000,15.000000,18N,07W,DOVER UNIT,19,AC,0,0,36.041572,-97.927240,16896.000000,CHAPARRAL ENERGY LLC
73.000000,15.000000,18N,07W,DOVER UNIT,19,AC,0,0,36.041572,-97.927240,16896.000000,CHAPARRAL ENERGY LLC
73.000000,15.000000,18N,07W,DOVER UNIT,33,TM,0,0,36.034320,-97.927240,16896.000000,CHAPARRAL ENERGY LLC
73.000000,15.000000,18N,07W,DOVER UNIT,33,TM,0,0,36.034320,-97.927240,16896.000000,CHAPARRAL ENERGY LLC
73.000000,22.000000,18N,07W,DOVER UNIT,59,PA,0,0,36.019817,-97.927240,1079.000000,EXXON MOBIL CORPORATION
73.000000,22.000000,18N,07W,DOVER UNIT,59,PA,0,0,36.019817,-97.927240,1079.000000,EXXON MOBIL CORPORATION
73.000000,27.000000,18N,07W,DOVER UNIT,72,AC,2000,1000,36.012565,-97.927240,16896.000000,CHAPARRAL ENERGY LLC
73.000000,27.000000,18N,07W,DOVER UNIT,72,TM,0,0,36.012565,-97.927240,1079.000000,EXXON MOBIL CORPORATION
73.000000,27.000000,18N,07W,DOVER UNIT,72,TM,0,0,36.012565,-97.927240,1079.000000,EXXON MOBIL CORPORATION
73.000000,27.000000,18N,07W,DOVER UNIT,83,TM,.,.,36.005313,-97.927240,1079.000000,EXXON MOBIL CORPORATION
51.000000,27.000000,03N,07W,RILEY (MIT EXEMPT),1-27,AC,1700,3000,34.707294,-97.927080,22766.000000,FLUID DISPOSAL SERVICES LLC
51.000000,27.000000,03N,07W,RILEY (MIT EXEMPT),1-27,AC,1500,3000,34.707294,-97.927080,22766.000000,FLUID DISPOSAL SERVICES LLC
53.000000,26.000000,26N,07W,LeFORCE FARMS,3-26,TM,1000,7000,36.706576,-97.926160,20166.000000,KERR-MCGEE OIL & GAS ONSHORE LP
47.000000,14.000000,20N,07W,MARKES,1,PA,0,400,36.215243,-97.923310,8702.000000,GRAND RESOURCES INC
47.000000,14.000000,20N,07W,MILACEK,3-14,PA,500,1500,36.207991,-97.923310,19073.000000,C E D  LC
47.000000,14.000000,20N,07W,MILACEK,3-14,PA,0,300,36.207991,-97.923310,19073.000000,C E D  LC
73.000000,14.000000,18N,07W,GROSSLEY  NELLIE,1,PA,500,200,36.037949,-97.922800,1079.000000,EXXON MOBIL CORPORATION
73.000000,23.000000,18N,07W,DOVER UNIT,48,TM,0,0,36.027071,-97.922800,16896.000000,CHAPARRAL ENERGY LLC
73.000000,23.000000,18N,07W,DOVER UNIT,48,TM,0,0,36.027071,-97.922800,16896.000000,CHAPARRAL ENERGY LLC
73.000000,23.000000,18N,07W,DOVER UNIT,65,PA,0,0,36.016194,-97.922800,1079.000000,EXXON MOBIL CORPORATION
53.000000,26.000000,26N,07W,LEFORCE FARMS,1-26,TM,800,3500,36.707483,-97.922780,13242.000000,AXEM RESOURCES INC
53.000000,26.000000,26N,07W,LEFORCE,A1-26,PA,1000,6000,36.708390,-97.919410,13242.000000,AXEM RESOURCES INC
53.000000,35.000000,26N,07W,V.N.M.S.U. TR. 4,2,AC,2000,1500,36.684825,-97.919400,19511.000000,MURAS ENERGY INC
73.000000,14.000000,18N,07W,DOVER UNIT,20,AC,0,0,36.041575,-97.918340,16896.000000,CHAPARRAL ENERGY LLC
73.000000,14.000000,18N,07W,DOVER UNIT,20,AC,0,0,36.041575,-97.918340,16896.000000,CHAPARRAL ENERGY LLC
73.000000,23.000000,18N,07W,DOVER UNIT,49,PA,0,0,36.027072,-97.918340,1079.000000,EXXON MOBIL CORPORATION
73.000000,23.000000,18N,07W,DOVER UNIT,49,PA,0,0,36.027072,-97.918340,1079.000000,EXXON MOBIL CORPORATION
73.000000,23.000000,18N,07W,DOVER UNIT,60,PA,0,0,36.019820,-97.918340,1079.000000,EXXON MOBIL CORPORATION
73.000000,26.000000,18N,07W,DOVER UNIT,73,PA,0,0,36.005316,-97.918340,1079.000000,EXXON MOBIL CORPORATION
73.000000,26.000000,18N,07W,DOVER UNIT,84,TM,0,0,36.005316,-97.918340,1079.000000,EXXON MOBIL CORPORATION
73.000000,26.000000,18N,07W,DOVER UNIT,73,PA,0,0,36.005316,-97.918340,1079.000000,EXXON MOBIL CORPORATION
73.000000,26.000000,17N,07W,F.C. TRUEL,1,PA,0,500,35.925546,-97.918320,18890.000000,HOTT MONTY L PRODUCTION CORP
53.000000,35.000000,26N,07W,V.N.M.S.U. TR. 5,3,TM,2000,2000,36.685731,-97.918280,18273.000000,GOLDEN GAS PRODUCTION COMPANY
73.000000,14.000000,18N,07W,DOVER UNIT,34,PA,0,0,36.035230,-97.917230,1079.000000,EXXON MOBIL CORPORATION
73.000000,14.000000,18N,07W,DOVER UNIT,34,PA,0,0,36.035230,-97.917230,1079.000000,EXXON MOBIL CORPORATION
51.000000,3.000000,04N,07W,NW CHITWOOD,27-1,AC,2000,5000,34.850545,-97.916100,21279.000000,KALKMAN OIL CORPORATION
51.000000,3.000000,04N,07W,NW CHITWOOD,27-1,AC,2000,5000,34.850545,-97.916100,21279.000000,KALKMAN OIL CORPORATION
51.000000,10.000000,04N,07W,NW CHITWOOD,34-1,AC,2000,5000,34.839665,-97.916100,21279.000000,KALKMAN OIL CORPORATION
51.000000,10.000000,04N,07W,NW CHITWOOD,34-1,AC,2000,5000,34.839665,-97.916100,21279.000000,KALKMAN OIL CORPORATION
51.000000,35.000000,05N,07W,NW CHITWOOD,15-1,AC,2000,5000,34.863652,-97.915930,21279.000000,KALKMAN OIL CORPORATION
51.000000,35.000000,05N,07W,NW CHITWOOD,15-1,AC,2000,5000,34.863652,-97.915930,21279.000000,KALKMAN OIL CORPORATION
51.000000,3.000000,04N,07W,N.W. CHITWOOD,32-2,AC,2000,5500,34.844199,-97.915000,21279.000000,KALKMAN OIL CORPORATION
51.000000,3.000000,04N,07W,N.W. CHITWOOD,32-2,AC,2000,5500,34.844199,-97.915000,21279.000000,KALKMAN OIL CORPORATION
51.000000,3.000000,04N,07W,N.W. CHITWOOD,32-2,AC,2000,5000,34.844199,-97.915000,21279.000000,KALKMAN OIL CORPORATION
53.000000,23.000000,26N,07W,KIRK,D-4,TM,800,3500,36.712015,-97.914900,20166.000000,KERR-MCGEE OIL & GAS ONSHORE LP
73.000000,14.000000,19N,07W,HAJEK  14,1,PA,1000,3000,36.128597,-97.913880,1847.000000,RODMAN CORP THE
73.000000,23.000000,17N,07W,F.H. VAIL,1,AC,630,100,35.936424,-97.913870,18079.000000,BOGO ENERGY CORPORATION
51.000000,35.000000,05N,07W,NW CHITWOOD,18-4,AC,2000,5000,34.855946,-97.913180,21279.000000,KALKMAN OIL CORPORATION
51.000000,35.000000,05N,07W,NW CHITWOOD,18-4,AC,2000,5000,34.855946,-97.913180,21279.000000,KALKMAN OIL CORPORATION
51.000000,35.000000,05N,07W,NW CHITWOOD,18-4,AC,2000,5000,34.855946,-97.913180,21279.000000,KALKMAN OIL CORPORATION
53.000000,23.000000,26N,07W,KIRK,D-3,AC,1000,4000,36.713828,-97.912650,16896.000000,CHAPARRAL ENERGY LLC
53.000000,23.000000,26N,07W,KIRK,D-3,AC,1000,4000,36.713828,-97.912650,16896.000000,CHAPARRAL ENERGY LLC
53.000000,23.000000,26N,07W,KIRK,D-3,AC,1000,4000,36.713828,-97.912650,16896.000000,CHAPARRAL ENERGY LLC
51.000000,2.000000,04N,07W,NW CHITWOOD UNIT,26-1,AC,2000,5500,34.850548,-97.911170,21279.000000,KALKMAN OIL CORPORATION
51.000000,2.000000,04N,07W,NW CHITWOOD UNIT,26-1,AC,2000,5500,34.850548,-97.911170,21279.000000,KALKMAN OIL CORPORATION
51.000000,2.000000,04N,07W,NW CHITWOOD UNIT,26-1,AC,2000,5500,34.850548,-97.911170,21279.000000,KALKMAN OIL CORPORATION
51.000000,2.000000,04N,07W,NW CHITWOOD UNIT,26-1,AC,2000,5500,34.850548,-97.911170,21279.000000,KALKMAN OIL CORPORATION
51.000000,2.000000,04N,07W,NW CHITWOOD UNIT,26-1,AC,2000,3000,34.850548,-97.911170,21279.000000,KALKMAN OIL CORPORATION
53.000000,12.000000,26N,07W,LOUIE SWD WELL,1,AC,3950,7500,36.751911,-97.910390,21717.000000,PANTHER ENERGY COMPANY LLC
53.000000,24.000000,26N,07W,LEFORCE,3-24,TM,1000,4000,36.712032,-97.910390,20166.000000,KERR-MCGEE OIL & GAS ONSHORE LP
53.000000,25.000000,26N,07W,LEFORCE FARMS,7-25,TM,1000,2000,36.708407,-97.910390,5415.000000,SAMSON RESOURCES COMPANY
51.000000,2.000000,04N,07W,NW CHITWOOD,33-1,AC,2000,5000,34.846922,-97.909520,21279.000000,KALKMAN OIL CORPORATION
51.000000,2.000000,04N,07W,NW CHITWOOD,33-1,AC,2000,5000,34.846922,-97.909520,21279.000000,KALKMAN OIL CORPORATION
73.000000,35.000000,19N,07W,HENNESSEY UNIT,43,PA,1100,600,36.077835,-97.909410,1079.000000,EXXON MOBIL CORPORATION
73.000000,35.000000,19N,07W,HENNESSEY UNIT,2,PA,0,0,36.077835,-97.909410,1079.000000,EXXON MOBIL CORPORATION
73.000000,11.000000,18N,07W,A.M. CARMER,1,PA,1500,1500,36.056079,-97.909410,21319.000000,MUSTANG GAS PRODUCTS LLC
73.000000,11.000000,18N,07W,A.M. CARMER,1,PA,1500,1500,36.056079,-97.909410,21319.000000,MUSTANG GAS PRODUCTS LLC
73.000000,11.000000,18N,07W,HENNESSEY UNIT,86,AC,0,0,36.056079,-97.909410,21319.000000,MUSTANG GAS PRODUCTS LLC
73.000000,11.000000,18N,07W,DOVER UNIT,10,PA,0,0,36.048828,-97.909410,1079.000000,EXXON MOBIL CORPORATION
73.000000,11.000000,18N,07W,DOVER UNIT,10,PA,0,0,36.048828,-97.909410,1079.000000,EXXON MOBIL CORPORATION
73.000000,14.000000,18N,07W,DOVER UNIT,21,PA,0,0,36.041576,-97.909410,1079.000000,EXXON MOBIL CORPORATION
73.000000,14.000000,18N,07W,DOVER UNIT,21,PA,0,0,36.041576,-97.909410,1079.000000,EXXON MOBIL CORPORATION
73.000000,14.000000,18N,07W,DOVER UNIT,35,PA,0,0,36.034324,-97.909410,1079.000000,EXXON MOBIL CORPORATION
73.000000,14.000000,18N,07W,DOVER UNIT,35,PA,0,0,36.034324,-97.909410,1079.000000,EXXON MOBIL CORPORATION
73.000000,23.000000,18N,07W,DOVER UNIT,50,PA,0,0,36.027072,-97.909410,1079.000000,EXXON MOBIL CORPORATION
73.000000,23.000000,18N,07W,DOVER UNIT,50,PA,0,0,36.027072,-97.909410,1079.000000,EXXON MOBIL CORPORATION
73.000000,23.000000,18N,07W,DOVER UNIT,61,PA,0,0,36.019820,-97.909410,1079.000000,EXXON MOBIL CORPORATION
73.000000,23.000000,18N,07W,DOVER UNIT,61,PA,0,0,36.019820,-97.909410,1079.000000,EXXON MOBIL CORPORATION
73.000000,26.000000,18N,07W,DOVER UNIT,74,PA,0,0,36.012569,-97.909410,1079.000000,EXXON MOBIL CORPORATION
73.000000,26.000000,18N,07W,DOVER UNIT,74,PA,0,0,36.012569,-97.909410,1079.000000,EXXON MOBIL CORPORATION
51.000000,35.000000,05N,07W,NW CHITWOOD UNIT,19-2,AC,2000,6000,34.856854,-97.906580,21279.000000,KALKMAN OIL CORPORATION
51.000000,35.000000,05N,07W,NW CHITWOOD UNIT,19-2,AC,2000,6000,34.856854,-97.906580,21279.000000,KALKMAN OIL CORPORATION
51.000000,35.000000,05N,07W,NW CHITWOOD UNIT,19-2,AC,2000,5500,34.856854,-97.906580,21279.000000,KALKMAN OIL CORPORATION
51.000000,35.000000,05N,07W,NW CHITWOOD UNIT,19-1,AC,2000,5000,34.860933,-97.906030,21279.000000,KALKMAN OIL CORPORATION
51.000000,35.000000,05N,07W,NW CHITWOOD UNIT,19-1,AC,2000,3000,34.860933,-97.906030,21279.000000,KALKMAN OIL CORPORATION
51.000000,35.000000,05N,07W,NW CHITWOOD UNIT,19-1,AC,2000,3000,34.860933,-97.906030,21279.000000,KALKMAN OIL CORPORATION
51.000000,26.000000,05N,07W,NW CHITWOOD,6-1,AC,2000,5000,34.871813,-97.905480,21279.000000,KALKMAN OIL CORPORATION
73.000000,24.000000,18N,07W,DOVER UNIT,62,PA,0,0,36.019821,-97.904980,1079.000000,EXXON MOBIL CORPORATION
73.000000,24.000000,18N,07W,DOVER UNIT,62,PA,0,0,36.019821,-97.904980,1079.000000,EXXON MOBIL CORPORATION
51.000000,2.000000,04N,07W,NW CHITWOOD,24-1,AC,2000,5000,34.855082,-97.904020,21279.000000,KALKMAN OIL CORPORATION
51.000000,2.000000,04N,07W,NW CHITWOOD,24-1,AC,2000,5000,34.855082,-97.904020,21279.000000,KALKMAN OIL CORPORATION
51.000000,35.000000,05N,07W,NW CHITWOOD UNIT,20-1,AC,2000,5500,34.858667,-97.903280,21279.000000,KALKMAN OIL CORPORATION
51.000000,35.000000,05N,07W,NW CHITWOOD UNIT,11-1,AC,2000,5500,34.867280,-97.902730,21279.000000,KALKMAN OIL CORPORATION
51.000000,35.000000,05N,07W,NW CHITWOOD UNIT,11-1,AC,2000,5500,34.867280,-97.902730,21279.000000,KALKMAN OIL CORPORATION
51.000000,35.000000,05N,07W,NW CHITWOOD UNIT,11-1,AC,2000,5500,34.867280,-97.902730,21279.000000,KALKMAN OIL CORPORATION
51.000000,35.000000,05N,07W,NW CHITWOOD UNIT,11-1,AC,2000,3000,34.867280,-97.902730,21279.000000,KALKMAN OIL CORPORATION
51.000000,23.000000,05N,07W,MARLIN BILLY,1,PD,2000,7500,34.897198,-97.901630,16011.000000,MID-CON ENERGY OPERATING INC
51.000000,23.000000,05N,07W,MARLIN BILLY,1,PD,2000,7500,34.897198,-97.901630,16011.000000,MID-CON ENERGY OPERATING INC
73.000000,13.000000,19N,07W,DAUNER,1,PA,0,0,36.124972,-97.900530,8943.000000,EAGLE SPECIAL DRILLING PROGRAM
51.000000,26.000000,05N,07W,NW CHITWOOD UNIT TR.,2-2,AC,2000,3000,34.878159,-97.900530,21279.000000,KALKMAN OIL CORPORATION
73.000000,12.000000,18N,07W,DOVER UNIT,11,PA,0,0,36.048829,-97.900520,1079.000000,EXXON MOBIL CORPORATION
73.000000,12.000000,18N,07W,DOVER UNIT,11,PA,0,0,36.048829,-97.900520,1079.000000,EXXON MOBIL CORPORATION
73.000000,13.000000,18N,07W,DOVER UNIT,36,PA,0,0,36.034325,-97.900520,1079.000000,EXXON MOBIL CORPORATION
73.000000,24.000000,18N,07W,DOVER UNIT,51,AC,0,0,36.027073,-97.900510,16896.000000,CHAPARRAL ENERGY LLC
73.000000,24.000000,18N,07W,DOVER UNIT,51,AC,0,0,36.027073,-97.900510,16896.000000,CHAPARRAL ENERGY LLC
73.000000,25.000000,18N,07W,DOVER UNIT,75,AC,0,0,36.012569,-97.900510,16896.000000,CHAPARRAL ENERGY LLC
73.000000,25.000000,18N,07W,DOVER UNIT,75,AC,0,0,36.012569,-97.900510,16896.000000,CHAPARRAL ENERGY LLC
53.000000,25.000000,26N,07W,LEFORCE,4,TM,800,3500,36.702969,-97.899130,19752.000000,PRIMEXX OPERATING CORPORATION
51.000000,25.000000,05N,07W,NW CHITWOOD UNIT,8-1,AC,2000,4000,34.874986,-97.897750,21279.000000,KALKMAN OIL CORPORATION
53.000000,25.000000,26N,07W,SIDWELL,3-25,TM,1000,7000,36.706595,-97.896880,20166.000000,KERR-MCGEE OIL & GAS ONSHORE LP
53.000000,25.000000,26N,07W,JOHN A. SIDWELL,1,AC,1000,7000,36.702970,-97.896880,16896.000000,CHAPARRAL ENERGY LLC
51.000000,36.000000,05N,07W,NW CHITWOOD,10-1,TM,2000,5000,34.863654,-97.896090,1201.000000,KERR-MCGEE CORPORATION
73.000000,13.000000,19N,07W,HAWKS,2,PA,0,0,36.121347,-97.896060,7086.000000,PIONEER DISPOSALS INC
73.000000,24.000000,15N,07W,WOOLWINE,24-2,PA,1000,5000,35.767798,-97.894440,3186.000000,CONTINENTAL RESOURCES INC
47.000000,24.000000,24N,07W,GRAY,1,PA,2000,3000,36.548272,-97.892880,3186.000000,CONTINENTAL RESOURCES INC
47.000000,24.000000,24N,07W,GRAY,1,PA,2000,3000,36.548272,-97.892880,3186.000000,CONTINENTAL RESOURCES INC
47.000000,1.000000,23N,07W,LOMA SWD,2-1,PD,2000,60000,36.504311,-97.892320,22281.000000,SANDRIDGE EXPLORATION & PRODUCTION LLC
47.000000,12.000000,21N,07W,WINCHESTER,2,PA,1500,1500,36.311699,-97.891760,3186.000000,CONTINENTAL RESOURCES INC
73.000000,13.000000,19N,07W,HAWKS,1,AC,1000,6000,36.117721,-97.891590,19191.000000,MUD OPERATIONS INC
73.000000,1.000000,18N,07W,DOVER UNIT,1,PA,0,0,36.063333,-97.891590,1079.000000,EXXON MOBIL CORPORATION
73.000000,1.000000,18N,07W,DOVER UNIT,1,PA,0,0,36.063333,-97.891590,1079.000000,EXXON MOBIL CORPORATION
73.000000,12.000000,18N,07W,DOVER UNIT,12,PA,0,0,36.048829,-97.891590,1079.000000,EXXON MOBIL CORPORATION
73.000000,12.000000,18N,07W,DOVER UNIT,12,PA,0,0,36.048829,-97.891590,1079.000000,EXXON MOBIL CORPORATION
73.000000,13.000000,18N,07W,DOVER UNIT,23,PA,0,0,36.041577,-97.891590,1079.000000,EXXON MOBIL CORPORATION
73.000000,13.000000,18N,07W,DOVER UNIT,23,PA,0,0,36.041577,-97.891590,1079.000000,EXXON MOBIL CORPORATION
47.000000,1.000000,23N,07W,LOMA SWD,1-1,AC,2000,60000,36.504311,-97.891200,22281.000000,SANDRIDGE EXPLORATION & PRODUCTION LLC
47.000000,1.000000,23N,07W,LOMA SWD,1-1,AC,2000,60000,36.504311,-97.891200,22281.000000,SANDRIDGE EXPLORATION & PRODUCTION LLC
47.000000,30.000000,20N,06W,HIXON,1,PA,1000,4000,36.182643,-97.887540,20077.000000,BRAZOS COUNTY CORPORATION
73.000000,19.000000,19N,06W,EAST HENNESSEY UNIT,110,PA,0,0,36.114093,-97.882700,482.000000,CONOCO INC
53.000000,6.000000,27N,06W,GURLEY-HAWKINS,5,TM,1000,350,36.842561,-97.881120,4030.000000,CHAMPLIN EXPLORATION INC
53.000000,6.000000,27N,06W,GURLEY-HAWKINS,5,TM,350,150,36.842561,-97.881120,4030.000000,CHAMPLIN EXPLORATION INC
73.000000,30.000000,19N,06W,EAST HENNESSEY UNIT,158,AC,2000,1500,36.095964,-97.878230,21639.000000,HINKLE OIL & GAS INC
73.000000,30.000000,19N,06W,EAST HENNESSEY UNIT,158,AC,2000,1500,36.095964,-97.878230,21639.000000,HINKLE OIL & GAS INC
73.000000,30.000000,19N,06W,EAST HENNESSEY UNIT,147,AC,2000,1500,36.099590,-97.873760,21639.000000,HINKLE OIL & GAS INC
73.000000,30.000000,19N,06W,EAST HENNESSEY UNIT,147,AC,2000,1500,36.099590,-97.873760,21639.000000,HINKLE OIL & GAS INC
73.000000,30.000000,19N,06W,EAST HENNESSEY UNIT,161,AC,2000,1500,36.092339,-97.873760,21639.000000,HINKLE OIL & GAS INC
73.000000,30.000000,19N,06W,EAST HENNESSEY UNIT,161,AC,2000,1500,36.092339,-97.873760,21639.000000,HINKLE OIL & GAS INC
73.000000,19.000000,18N,06W,BROOKS SWD,1,PA,400,6000,36.027072,-97.873760,15788.000000,THUNDERBIRD SALT WATER DIS INC
53.000000,20.000000,28N,06W,LEBEDA,1,PA,750,250,36.886077,-97.872120,2380.000000,WIL-MC OIL CORPORATION THE
73.000000,32.000000,20N,06W,MALY,B1,PA,500,2500,36.161226,-97.869350,5007.000000,C & A OIL COMPANY
73.000000,17.000000,19N,06W,EAST HENNESSEY UNIT,87,PA,0,0,36.124967,-97.869350,428.000000,CLAWSON DON
73.000000,29.000000,19N,06W,EAST HENNESSEY UNIT,157,AC,2000,1500,36.095959,-97.869340,21639.000000,HINKLE OIL & GAS INC
73.000000,29.000000,19N,06W,EAST HENNESSEY UNIT,157,AC,2000,1500,36.095959,-97.869340,21639.000000,HINKLE OIL & GAS INC
73.000000,5.000000,18N,06W,BERKINBILE,201,TM,0,150,36.066952,-97.869330,18742.000000,SLOAN OIL CORPORATION
53.000000,32.000000,25N,06W,WILDHORSE CREEK UNIT,5-1,AC,600,1000,36.598767,-97.868690,11739.000000,MACK ENERGY COMPANY
51.000000,7.000000,04N,06W,PURSEY,2,AC,300,300,34.836949,-97.866660,18650.000000,SAND POINT PRODUCTION INC
47.000000,8.000000,24N,06W,JANZEN,1-8,TM,1000,2000,36.577303,-97.866020,19187.000000,3TEC ENERGY CORPORATION
73.000000,20.000000,16N,06W,GRUNTMEIR,1-20,TM,3000,5000,35.845751,-97.865510,3186.000000,CONTINENTAL RESOURCES INC
73.000000,20.000000,19N,06W,EAST HENNESSEY UNIT,112,PA,0,0,36.114089,-97.864870,482.000000,CONOCO INC
73.000000,20.000000,19N,06W,EAST HENNESSEY UNIT,134,PA,0,0,36.106838,-97.864870,18742.000000,SLOAN OIL CORPORATION
73.000000,29.000000,19N,06W,EAST HENNESSEY UNIT,148,PA,1000,1500,36.099586,-97.864870,482.000000,CONOCO INC
73.000000,29.000000,18N,06W,BERKENBILE,2,AC,600,1500,36.008938,-97.864860,21403.000000,NORTH AMERICAN BRINE RESOURCES  LLC
51.000000,7.000000,04N,06W,PURSLEY,6,AC,300,100,34.836496,-97.862810,18650.000000,SAND POINT PRODUCTION INC
