time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-09-01T08:12:58.400Z,36.7084,-97.642,0.981,2.9,ml,,53,,0.75,us,us20003far,2015-12-01T00:36:07.040Z,"7 km WNW of Lamont, Oklahoma",earthquake,1.5,7.5,,,reviewed,tul,tul
2015-09-01T03:07:30.500Z,36.5996,-98.3908,0.967,2.7,ml,,106,,0.58,us,us20003fa0,2015-12-01T00:36:07.040Z,"6 km ENE of Carmen, Oklahoma",earthquake,2.5,7.6,,,reviewed,tul,tul
2015-09-01T01:32:43.600Z,36.7538,-97.5923,5.13,2.7,ml,,60,,0.54,us,us20003f9v,2015-12-01T00:36:07.040Z,"7 km NNW of Lamont, Oklahoma",earthquake,1.3,7.3,,,reviewed,tul,tul
2015-08-31T20:19:40.700Z,36.5426,-97.1386,7.411,2.6,ml,,69,,0.52,us,us20003f8a,2015-12-01T00:36:06.040Z,"2 km SSE of Marland, Oklahoma",earthquake,1.3,7.4,,,reviewed,tul,tul
2015-08-31T20:00:12.200Z,35.9535,-96.7861,3.622,2.9,ml,,59,,0.57,us,us20003f7z,2015-12-01T00:36:06.040Z,"3 km SSW of Cushing, Oklahoma",earthquake,2,4.9,,,reviewed,tul,tul
2015-08-31T16:05:36.300Z,36.5174,-98.476,4.77,2.6,ml,,102,,0.2,us,us20003fin,2015-12-01T00:36:06.040Z,"2 km WNW of Aline, Oklahoma",earthquake,1.9,7.4,,,reviewed,tul,tul
2015-08-31T14:44:09.200Z,36.7851,-98.4536,0.123,3.5,ml,,125,,0.63,us,us100036av,2015-12-01T00:36:06.040Z,"9 km WNW of Cherokee, Oklahoma",earthquake,2.1,7.8,,,reviewed,tul,tul
2015-08-31T09:39:07.000Z,36.4456,-97.1231,5,2.5,ml,,,,1.03,us,us100036a2,2015-12-01T00:36:05.040Z,"5 km ESE of Red Rock, Oklahoma",earthquake,1.4,8,,,reviewed,tul,tul
2015-08-31T09:01:05.700Z,36.8461,-97.8807,6.203,2.8,ml,,67,,0.7,us,us100036c5,2015-12-01T00:36:05.040Z,"5 km SE of Wakita, Oklahoma",earthquake,1.4,5.5,,,reviewed,tul,tul
2015-08-31T03:55:45.300Z,36.7995,-98.3164,2.742,2.9,ml,,116,,0.62,us,us1000368u,2015-12-01T00:36:05.040Z,"6 km NE of Cherokee, Oklahoma",earthquake,1.6,7.2,,,reviewed,tul,tul
2015-08-31T01:04:03.200Z,35.7457,-97.359,5,3,ml,,66,,0.78,us,us10003682,2015-12-01T00:36:05.040Z,"9 km NNW of Arcadia, Oklahoma",earthquake,1.9,6.8,,,reviewed,tul,tul
2015-08-30T21:24:40.300Z,36.4967,-98.714,0.09,2.6,ml,,117,,0.52,us,us10003676,2015-12-01T00:36:04.040Z,"17 km ESE of Waynoka, Oklahoma",earthquake,1.7,7.7,,,reviewed,tul,tul
2015-08-30T19:38:27.900Z,36.4491,-97.1247,7.979,2.5,ml,,60,,0.5,us,us1000366m,2015-12-01T00:36:04.040Z,"4 km ESE of Red Rock, Oklahoma",earthquake,1.5,7.3,,,reviewed,tul,tul
2015-08-30T14:15:43.100Z,35.5384,-96.7652,5.956,2.6,ml,,61,,0.31,us,us1000365s,2015-12-01T00:36:04.040Z,"9 km SSE of Sparks, Oklahoma",earthquake,2.7,7.4,,,reviewed,tul,tul
2015-08-30T12:19:23.900Z,35.675,-97.399,6.01,3.4,mwr,,,,0.77,us,us1000365e,2020-03-20T00:30:13.828Z,"6 km W of Arcadia, Oklahoma",earthquake,2,5.5,0.044,49,reviewed,tul,us
2015-08-30T08:27:26.300Z,36.8066,-98.3452,4.67,3.5,ml,,,,0.47,us,us1000364s,2015-12-01T00:36:03.040Z,"5 km N of Cherokee, Oklahoma",earthquake,4,7.3,,,reviewed,tul,tul
2015-08-30T06:29:45.600Z,36.9391,-97.6804,5.672,2.7,ml,,46,,0.43,us,us1000363y,2015-12-01T00:36:03.040Z,"2 km NW of Renfrow, Oklahoma",earthquake,1.5,5.5,,,reviewed,tul,tul
2015-08-30T06:16:10.300Z,36.5111,-99.0493,0.876,3.1,ml,,195,,0.57,us,us1000363i,2015-12-01T00:36:03.040Z,"6 km N of Quinlan, Oklahoma",earthquake,4.3,7.8,,,reviewed,tul,tul
2015-08-30T01:08:33.100Z,36.6379,-97.6453,5.383,3,ml,,51,,0.59,us,us10003629,2015-12-01T00:36:03.040Z,"8 km N of Hunter, Oklahoma",earthquake,3,7.7,,,reviewed,tul,tul
2015-08-29T10:17:04.500Z,36.2653,-97.3433,7.99,2.5,ml,,,,0.6,us,us100035yy,2015-12-01T00:36:02.040Z,"5 km WSW of Perry, Oklahoma",earthquake,0.7,7.5,,,reviewed,tul,tul
2015-08-29T07:49:32.100Z,36.5992,-97.6943,5.364,2.8,ml,,65,,0.6,us,us100035yq,2015-12-01T00:36:02.040Z,"4 km NW of Hunter, Oklahoma",earthquake,1.4,7.4,,,reviewed,tul,tul
2015-08-29T06:35:50.160Z,35.97,-96.8253,7.92,2.7,mb_lg,,57,0.02,0.49,us,us100035yh,2015-12-01T00:36:02.040Z,"5 km WSW of Cushing, Oklahoma",earthquake,2.1,4.8,0.064,64,reviewed,us,us
2015-08-29T03:44:41.000Z,36.0305,-97.1224,5.141,2.5,ml,,75,,0.53,us,us20003fef,2015-12-01T00:36:01.040Z,"10 km NW of Perkins, Oklahoma",earthquake,2.4,7.8,,,reviewed,tul,tul
2015-08-29T03:18:28.400Z,36.8388,-97.7889,0.909,2.6,ml,,41,,0.64,us,us20003fg7,2015-12-01T00:36:01.040Z,"6 km NW of Medford, Oklahoma",earthquake,2.7,7.8,,,reviewed,tul,tul
2015-08-29T00:36:19.100Z,36.0307,-97.1211,5.016,3.1,ml,,75,,0.69,us,us100035xm,2015-12-01T00:36:01.040Z,"10 km NW of Perkins, Oklahoma",earthquake,2.2,7.8,,,reviewed,tul,tul
2015-08-28T22:39:07.370Z,36.1891,-97.4358,4.75,2.5,mb_lg,,55,0.392,0.56,us,us100035xd,2015-12-01T00:36:01.040Z,"6 km NW of Orlando, Oklahoma",earthquake,1.3,7.9,0.084,37,reviewed,us,us
2015-08-28T22:05:54.700Z,36.076,-97.5812,5.228,3.3,ml,,106,,0.57,us,us100035x6,2015-12-01T00:36:01.040Z,"9 km SSE of Marshall, Oklahoma",earthquake,1.6,7.6,,,reviewed,tul,tul
2015-08-28T20:59:00.100Z,36.777,-98.647,3.9,2.7,ml,,,,0.69,us,us1000366y,2015-12-01T00:36:01.040Z,"3 km SSE of Alva, Oklahoma",earthquake,3.5,7.8,,,reviewed,tul,tul
2015-08-28T07:02:00.300Z,36.7998,-98.5353,7.093,2.6,ml,,113,,0.41,us,us100035ti,2015-12-01T00:36:00.040Z,"11 km SSE of Capron, Oklahoma",earthquake,2,7.4,,,reviewed,tul,tul
2015-08-28T06:01:55.400Z,36.7448,-97.6024,5,2.7,ml,,58,,0.36,us,us100035r9,2015-12-01T00:36:00.040Z,"7 km NW of Lamont, Oklahoma",earthquake,1.1,2,,,reviewed,tul,tul
2015-08-28T05:11:14.000Z,36.6305,-97.8933,6.839,2.9,ml,,50,,0.57,us,us100035lz,2015-12-01T00:36:00.040Z,"9 km WSW of Pond Creek, Oklahoma",earthquake,1.7,6.5,,,reviewed,tul,tul
2015-08-28T03:44:36.000Z,36.261,-97.257,9,2.8,ml,,,,0.99,us,us100035lt,2015-12-01T00:36:00.040Z,"4 km SE of Perry, Oklahoma",earthquake,1.5,7.7,,,reviewed,tul,tul
2015-08-28T01:47:58.500Z,36.0728,-97.5819,5.38,2.6,ml,,106,,0.75,us,us20003f7t,2015-12-01T00:36:00.040Z,"9 km SSE of Marshall, Oklahoma",earthquake,3.2,8,,,reviewed,tul,tul
2015-08-28T00:01:16.800Z,36.315,-98.1086,5,2.8,mb_lg,,63,0.214,0.67,us,us100035kq,2015-12-01T00:35:59.040Z,"6 km WNW of Drummond, Oklahoma",earthquake,2.3,2,0.065,61,reviewed,us,us
2015-08-27T21:54:12.880Z,36.7197,-97.5935,5.29,2.8,mb_lg,,41,0.25,0.4,us,us100035jh,2015-12-01T00:35:59.040Z,"4 km NW of Lamont, Oklahoma",earthquake,1.2,6.7,0.077,44,reviewed,us,us
2015-08-27T17:38:56.700Z,36.1937,-97.4234,4.821,2.5,ml,,87,,0.63,us,us100035gc,2015-12-01T00:35:59.040Z,"6 km NW of Orlando, Oklahoma",earthquake,1.8,6.9,,,reviewed,tul,tul
2015-08-27T14:49:04.700Z,36.8484,-97.6309,5.604,2.5,ml,,49,,0.37,us,us100035c3,2015-12-01T00:35:58.040Z,"8 km SSE of Renfrow, Oklahoma",earthquake,1.4,7.5,,,reviewed,tul,tul
2015-08-27T10:12:55.900Z,36.2788,-97.275,2.113,2.7,ml,,45,,0.49,us,us1000359f,2015-12-01T00:35:58.040Z,"1 km SE of Perry, Oklahoma",earthquake,1.4,8,,,reviewed,tul,tul
2015-08-27T07:41:00.300Z,36.7585,-97.5462,3.48,2.5,ml,,67,,0.29,us,us100035h1,2015-12-01T00:35:58.040Z,"5 km SSW of Deer Creek, Oklahoma",earthquake,1.3,7.3,,,reviewed,tul,tul
2015-08-27T03:14:23.100Z,35.9328,-97.3934,5.434,2.8,ml,,85,,0.44,us,us1000357w,2015-12-01T00:35:58.040Z,"6 km NNE of Guthrie, Oklahoma",earthquake,1.8,7.7,,,reviewed,tul,tul
2015-08-27T01:54:03.980Z,36.5985,-97.6969,5.37,2.8,ml,,,,0.54,us,us1000357f,2015-12-01T00:35:58.040Z,"5 km NW of Hunter, Oklahoma",earthquake,1.1,6.6,,,reviewed,tul,tul
2015-08-27T00:56:22.900Z,36.8497,-97.6976,4.476,3,ml,,,,0.47,us,us10003577,2015-12-01T00:35:58.040Z,"5 km NE of Medford, Oklahoma",earthquake,3,6.5,,,reviewed,tul,tul
2015-08-26T10:21:21.300Z,36.4473,-97.7082,5,2.6,ml,,77,,0.56,us,us100034zd,2015-11-24T02:09:37.040Z,"2 km ENE of Breckinridge, Oklahoma",earthquake,2.2,7.9,,,reviewed,tul,tul
2015-08-26T08:56:40.800Z,36.8735,-98.1328,3.466,2.7,ml,,105,,0.41,us,us1000351n,2015-11-24T02:09:36.040Z,"13 km N of Nescatunga, Oklahoma",earthquake,2.1,6.4,,,reviewed,tul,tul
2015-08-26T08:43:54.400Z,35.7028,-97.4464,5.946,2.5,ml,,103,,0.6,us,us1000354n,2015-11-24T02:09:36.040Z,"6 km NNE of Edmond, Oklahoma",earthquake,1.2,4.6,,,reviewed,tul,tul
2015-08-26T07:56:39.500Z,35.7026,-97.4467,6.07,2.5,ml,,102,,0.46,us,us100035bf,2015-11-24T02:09:36.040Z,"6 km NNE of Edmond, Oklahoma",earthquake,2.5,1.4,,,reviewed,tul,tul
2015-08-26T07:41:06.000Z,36.9367,-97.6841,5,3,ml,,46,,0.34,us,us10003528,2015-11-24T02:09:36.040Z,"2 km WNW of Renfrow, Oklahoma",earthquake,1.1,2,,,reviewed,tul,tul
2015-08-26T07:33:07.000Z,36.8844,-98.1341,0,3.4,ml,,,,0.88,us,us100034yz,2015-11-24T02:09:36.040Z,"13 km SSE of Waldron, Kansas",earthquake,4.4,7.9,,,reviewed,tul,tul
2015-08-26T05:05:27.800Z,36.2767,-97.2667,4.469,3.2,ml,,44,,0.61,us,us100034yg,2015-11-24T02:09:36.040Z,"2 km SE of Perry, Oklahoma",earthquake,1.6,7.9,,,reviewed,tul,tul
2015-08-26T02:32:14.100Z,36.2763,-97.2609,3.669,2.9,ml,,,,0.48,us,us100034xv,2015-11-24T02:09:36.040Z,"2 km ESE of Perry, Oklahoma",earthquake,1.6,7.8,,,reviewed,tul,tul
2015-08-26T02:21:25.600Z,36.2782,-97.2644,4.67,2.5,ml,,,,0.53,us,us100034y2,2015-11-24T02:09:36.040Z,"2 km ESE of Perry, Oklahoma",earthquake,1.3,7.7,,,reviewed,tul,tul
2015-08-26T00:39:28.300Z,36.9299,-97.6754,1.108,2.9,ml,,44,,0.32,us,us1000351w,2015-11-24T02:09:36.040Z,"1 km WNW of Renfrow, Oklahoma",earthquake,0.9,7.8,,,reviewed,tul,tul
2015-08-25T22:04:53.230Z,36.2788,-97.2812,3.84,3,mb_lg,,56,0.475,0.51,us,us100034x1,2015-11-24T02:09:36.040Z,"1 km SSE of Perry, Oklahoma",earthquake,1.7,7.9,0.055,85,reviewed,us,us
2015-08-25T22:04:31.700Z,36.2762,-97.2617,7.965,2.5,ml,,44,,0.49,us,us100034x0,2015-11-24T02:09:36.040Z,"2 km ESE of Perry, Oklahoma",earthquake,1.2,7.6,,,reviewed,tul,tul
2015-08-25T15:26:28.100Z,36.8516,-98.2363,3.946,2.6,ml,,114,,0.37,us,us100034vi,2015-11-24T02:09:35.040Z,"7 km SE of Byron, Oklahoma",earthquake,2.2,2.6,,,reviewed,tul,tul
2015-08-25T15:07:58.600Z,35.8809,-97.2598,5.101,2.6,ml,,48,,0.37,us,us100034v1,2015-11-24T02:09:35.040Z,"4 km NNW of Meridian, Oklahoma",earthquake,1.5,0.8,,,reviewed,tul,tul
2015-08-25T14:46:11.100Z,35.8823,-97.2648,0.106,2.8,ml,,49,,0.5,us,us100034sa,2015-11-24T02:09:35.040Z,"4 km NNW of Meridian, Oklahoma",earthquake,2.4,7.8,,,reviewed,tul,tul
2015-08-25T12:59:25.300Z,36.0338,-97.1195,3.263,3.3,mwr,,64,,0.67,us,us100034qq,2020-03-20T00:29:51.197Z,"10 km NW of Perkins, Oklahoma",earthquake,3.1,7.5,0.047,43,reviewed,tul,us
2015-08-25T12:24:01.600Z,36.1146,-97.3046,1.377,2.8,ml,,60,,0.38,us,us100034rz,2015-11-24T02:09:34.040Z,"7 km ESE of Orlando, Oklahoma",earthquake,1.4,1.1,,,reviewed,tul,tul
2015-08-25T12:18:37.000Z,36.8561,-97.3994,5.381,3,ml,,70,,0.5,us,us100034us,2015-11-24T02:09:34.040Z,"6 km NE of Nardin, Oklahoma",earthquake,2.2,7.2,,,reviewed,tul,tul
2015-08-25T09:03:48.600Z,36.6961,-97.7046,4.274,2.9,ml,,47,,0.71,us,us100034p9,2015-11-24T02:09:34.040Z,"8 km ESE of Jefferson, Oklahoma",earthquake,1.1,6.4,,,reviewed,tul,tul
2015-08-25T03:34:49.300Z,36.0024,-97.1037,2.442,3.1,ml,,50,,0.96,us,us100034nd,2015-11-24T02:09:33.040Z,"7 km WNW of Perkins, Oklahoma",earthquake,1.8,7.8,,,reviewed,tul,tul
2015-08-24T23:50:54.800Z,36.937,-97.6865,5,2.6,ml,,46,,0.55,us,us1000353d,2015-11-24T02:09:33.040Z,"3 km WNW of Renfrow, Oklahoma",earthquake,0.9,2,,,reviewed,tul,tul
2015-08-24T16:09:41.590Z,35.829,-97.406,5.8,3,ml,,,,0.63,us,us100034ll,2015-11-24T02:09:33.040Z,"5 km SSE of Guthrie, Oklahoma",earthquake,1.3,6,,,reviewed,tul,tul
2015-08-24T10:50:43.500Z,36.0243,-97.1332,0.108,2.7,ml,,66,,0.54,us,us100034he,2015-11-24T02:09:32.040Z,"10 km WNW of Perkins, Oklahoma",earthquake,2,7.8,,,reviewed,tul,tul
2015-08-23T23:39:47.800Z,36.2804,-97.5237,5.167,2.8,ml,,58,,0.47,us,us100034dw,2015-11-24T02:09:31.040Z,"6 km W of Lucien, Oklahoma",earthquake,1.8,7.5,,,reviewed,tul,tul
2015-08-23T22:18:58.600Z,36.9358,-97.6848,4.942,2.7,ml,,46,,0.46,us,us100034hm,2015-11-24T02:09:31.040Z,"2 km WNW of Renfrow, Oklahoma",earthquake,0.7,5.9,,,reviewed,tul,tul
2015-08-23T17:19:34.300Z,36.2806,-97.5101,7.082,2.8,ml,,59,,0.36,us,us100034hu,2015-11-24T02:09:30.040Z,"5 km W of Lucien, Oklahoma",earthquake,1.5,7.6,,,reviewed,tul,tul
2015-08-23T16:31:57.600Z,36.0327,-97.12,4.988,2.7,ml,,73,,0.39,us,us100034cd,2015-11-24T02:09:30.040Z,"10 km NW of Perkins, Oklahoma",earthquake,1.7,7.4,,,reviewed,tul,tul
2015-08-23T16:21:35.300Z,36.0299,-97.1194,5.773,3.3,mwr,,73,,0.6,us,us100034cc,2020-03-20T00:29:31.234Z,"9 km NW of Perkins, Oklahoma",earthquake,2.7,6.9,0.068,21,reviewed,tul,us
2015-08-23T15:00:57.000Z,36.5972,-97.698,6.835,3.3,ml,,65,,0.41,us,us100034ib,2015-11-24T02:09:30.040Z,"4 km NW of Hunter, Oklahoma",earthquake,1.7,7.3,,,reviewed,tul,tul
2015-08-23T13:53:07.660Z,36.282,-97.511,3.55,3.1,mb_lg,,61,0.441,0.35,us,us100034bm,2015-11-24T02:09:30.040Z,"5 km W of Lucien, Oklahoma",earthquake,0.7,7.8,0.056,83,reviewed,us,us
2015-08-23T07:18:35.800Z,36.934,-97.6822,3.414,2.6,ml,,47,,0.44,us,us100034s3,2015-11-24T02:09:29.040Z,"2 km WNW of Renfrow, Oklahoma",earthquake,0.8,7.2,,,reviewed,tul,tul
2015-08-23T04:30:12.400Z,36.7647,-98.5403,2.12,3.4,ml,,131,,0.53,us,us100034a6,2015-11-24T02:09:29.040Z,"11 km N of Dacoma, Oklahoma",earthquake,3.6,6,,,reviewed,tul,tul
2015-08-22T08:46:49.500Z,36.8416,-97.8271,5.256,3.8,mwr,,38,,0.74,us,us1000346p,2020-03-20T00:29:11.427Z,"9 km WNW of Medford, Oklahoma",earthquake,3,2.8,0.043,51,reviewed,tul,us
2015-08-21T09:17:45.600Z,36.2835,-96.8916,7.707,2.6,ml,,59,,0.43,us,us1000342l,2015-11-24T02:09:26.040Z,"6 km NNE of Glencoe, Oklahoma",earthquake,1.2,4.6,,,reviewed,tul,tul
2015-08-21T04:00:46.500Z,36.994,-97.504,5.5,2.8,ml,,,,0.49,us,us100034d3,2015-11-24T02:09:26.040Z,"8 km W of Hunnewell, Kansas",earthquake,2.4,5.7,,,reviewed,tul,tul
2015-08-20T21:27:08.200Z,36.7277,-98.1526,5.659,2.9,ml,,85,,0.65,us,us100033sb,2015-11-24T02:09:25.040Z,"2 km S of Nescatunga, Oklahoma",earthquake,2.9,7.7,,,reviewed,tul,tul
2015-08-20T18:10:50.300Z,36.2967,-97.5439,7.413,2.5,ml,,58,,0.34,us,us100033qy,2015-11-24T02:09:25.040Z,"4 km ESE of Covington, Oklahoma",earthquake,1.1,7.4,,,reviewed,tul,tul
2015-08-20T15:10:40.900Z,36.6704,-97.7374,7.014,2.5,ml,,48,,0.68,us,us100033r5,2015-11-24T02:09:25.040Z,"5 km E of Pond Creek, Oklahoma",earthquake,1,5.9,,,reviewed,tul,tul
2015-08-20T12:17:06.400Z,36.7616,-98.0724,6.901,2.5,ml,,48,,0.8,us,us100033rn,2015-11-24T02:09:25.040Z,"7 km E of Nescatunga, Oklahoma",earthquake,2.2,6.8,,,reviewed,tul,tul
2015-08-20T08:28:11.440Z,36.2877,-97.5317,1.11,3.3,mwr,,30,0.424,0.37,us,us100033m3,2015-11-24T02:09:24.040Z,"Oklahoma",earthquake,2.5,7,0.043,52,reviewed,us,us
2015-08-20T00:49:17.700Z,36.8484,-98.2548,3.933,3.5,ml,,191,,0.62,us,us100033jw,2015-11-24T02:09:24.040Z,"6 km SSE of Byron, Oklahoma",earthquake,1.6,7.5,,,reviewed,tul,tul
2015-08-20T00:47:12.700Z,36.8441,-98.2687,4.001,3.6,mwr,,98,,0.7,us,us100033jm,2020-03-20T00:28:51.071Z,"6 km SSE of Byron, Oklahoma",earthquake,4.2,6.7,0.058,29,reviewed,tul,us
2015-08-19T23:13:47.300Z,36.5508,-98.4616,5.227,3.3,ml,,88,,0.72,us,us100033j5,2015-11-17T00:13:37.040Z,"3 km S of Carmen, Oklahoma",earthquake,4.5,7.8,,,reviewed,tul,tul
2015-08-19T23:10:51.500Z,36.8359,-97.8176,5,2.8,ml,,41,,0.55,us,us100033q9,2015-11-17T00:13:37.040Z,"8 km WNW of Medford, Oklahoma",earthquake,1.7,6.9,,,reviewed,tul,tul
2015-08-19T21:31:03.100Z,36.936,-97.6856,5,2.7,ml,,47,,0.44,us,us100033i3,2015-11-17T00:13:37.040Z,"2 km WNW of Renfrow, Oklahoma",earthquake,1.8,1.3,,,reviewed,tul,tul
2015-08-19T17:14:37.700Z,36.8338,-97.8053,4.636,2.6,ml,,42,,0.48,us,us100033g8,2015-11-17T00:13:37.040Z,"7 km WNW of Medford, Oklahoma",earthquake,1.3,6.2,,,reviewed,tul,tul
2015-08-19T09:46:24.800Z,36.0633,-97.2032,3.814,2.5,ml,,55,,0.67,us,us100033ds,2015-11-17T00:13:36.040Z,"12 km NNE of Coyle, Oklahoma",earthquake,1.3,7.5,,,reviewed,tul,tul
2015-08-19T04:37:04.900Z,36.4835,-98.5173,3.152,2.5,ml,,132,,0.58,us,us100033e1,2015-11-17T00:13:36.040Z,"6 km WSW of Aline, Oklahoma",earthquake,1.9,1.5,,,reviewed,tul,tul
2015-08-19T04:15:39.000Z,36.6953,-98.0199,6.155,2.6,ml,,57,,0.74,us,us100033e8,2015-11-17T00:13:36.040Z,"4 km NE of Nash, Oklahoma",earthquake,1.1,5.2,,,reviewed,tul,tul
2015-08-18T18:01:24.600Z,36.0678,-97.2017,5.353,2.5,ml,,55,,0.56,us,us1000338q,2015-11-17T00:13:35.040Z,"12 km NNE of Coyle, Oklahoma",earthquake,1.3,7.4,,,reviewed,tul,tul
2015-08-18T14:19:31.500Z,36.6868,-98.6111,10.012,2.7,ml,,112,,0.28,us,us1000336h,2015-11-17T00:13:35.040Z,"5 km NW of Dacoma, Oklahoma",earthquake,1.5,7,,,reviewed,tul,tul
2015-08-18T13:14:17.000Z,35.6903,-97.4655,5,2.6,ml,,45,,0.39,us,us1000336n,2015-11-17T00:13:35.040Z,"4 km NNE of Edmond, Oklahoma",earthquake,1.4,6.2,,,reviewed,tul,tul
2015-08-18T05:21:11.000Z,36.2887,-97.5231,7.933,2.6,ml,,86,,0.34,us,us100033t8,2015-11-17T00:13:34.040Z,"6 km ESE of Covington, Oklahoma",earthquake,1.4,7.3,,,reviewed,tul,tul
2015-08-18T05:19:03.100Z,36.2906,-97.5193,8.448,2.7,ml,,86,,0.66,us,us1000332k,2015-11-17T00:13:34.040Z,"6 km WNW of Lucien, Oklahoma",earthquake,1.4,7.3,,,reviewed,tul,tul
2015-08-18T04:40:29.930Z,36.2915,-97.533,6.84,3.3,ml,,,,0.37,us,us1000332b,2015-11-17T00:13:34.040Z,"5 km ESE of Covington, Oklahoma",earthquake,1.8,7.8,,,reviewed,tul,tul
2015-08-17T16:27:51.700Z,36.422,-97.0398,0.994,2.7,ml,,63,,0.29,us,us100032y7,2015-11-17T00:13:33.040Z,"13 km ESE of Red Rock, Oklahoma",earthquake,1.4,7.6,,,reviewed,tul,tul
2015-08-17T11:53:56.400Z,35.336,-96.67,5.4,3.3,ml,,,,0.58,us,us100032uf,2015-11-17T00:13:33.040Z,"12 km N of Seminole, Oklahoma",earthquake,2.4,7.2,,,reviewed,tul,tul
2015-08-17T10:57:32.100Z,36.8963,-97.686,1.516,3.3,ml,,47,,0.67,us,us100032u8,2015-11-17T00:13:33.040Z,"4 km SW of Renfrow, Oklahoma",earthquake,1.6,7.5,,,reviewed,tul,tul
2015-08-16T11:06:36.700Z,36.9308,-97.6796,2.167,3.1,ml,,47,,0.74,us,us100032nw,2015-11-17T00:13:31.040Z,"2 km WNW of Renfrow, Oklahoma",earthquake,1.8,7.2,,,reviewed,tul,tul
2015-08-16T08:49:50.700Z,36.8398,-97.8231,4.25,3.4,ml,,,,0.66,us,us100032np,2015-11-17T00:13:31.040Z,"8 km WNW of Medford, Oklahoma",earthquake,5.3,7.1,,,reviewed,tul,tul
2015-08-16T07:30:10.800Z,36.9362,-97.6822,4.644,2.8,ml,,57,,0.36,us,us100032x5,2015-11-17T00:13:31.040Z,"2 km WNW of Renfrow, Oklahoma",earthquake,2.5,1.8,,,reviewed,tul,tul
2015-08-16T00:00:58.300Z,36.8433,-97.8222,3.382,3,ml,,38,,0.47,us,us100032wm,2015-11-17T00:13:31.040Z,"8 km WNW of Medford, Oklahoma",earthquake,1.4,6.9,,,reviewed,tul,tul
2015-08-15T21:24:39.200Z,36.8367,-97.8127,2.852,2.9,ml,,41,,0.59,us,us100032mh,2015-11-17T00:13:30.040Z,"7 km WNW of Medford, Oklahoma",earthquake,3.5,7.7,,,reviewed,tul,tul
2015-08-15T14:32:03.000Z,35.6733,-97.3988,5.6,2.8,ml,,,,0.67,us,us100032kz,2015-11-17T00:13:30.040Z,"6 km W of Arcadia, Oklahoma",earthquake,0.7,4.5,,,reviewed,tul,tul
2015-08-15T12:36:25.700Z,35.984,-97.5508,5.372,3,ml,,70,,0.72,us,us100032ks,2015-11-17T00:13:29.040Z,"5 km NE of Crescent, Oklahoma",earthquake,1.6,7.4,,,reviewed,tul,tul
2015-08-15T03:34:22.000Z,36.4813,-98.9184,6.467,3.2,ml,,109,,0.77,us,us100032jb,2015-11-17T00:13:28.040Z,"11 km SSW of Waynoka, Oklahoma",earthquake,4.2,7.1,,,reviewed,tul,tul
2015-08-14T21:29:54.800Z,36.8319,-97.805,1.143,2.9,ml,,43,,1.11,us,us100032wb,2015-11-17T00:13:28.040Z,"6 km WNW of Medford, Oklahoma",earthquake,1.2,7.8,,,reviewed,tul,tul
2015-08-14T21:25:40.600Z,36.8311,-97.8011,0.091,4.1,mwr,,43,,1.01,us,us100032ei,2019-09-17T20:12:27.091Z,"6 km WNW of Medford, Oklahoma",earthquake,3.8,3.9,0.052,36,reviewed,tul,us
2015-08-14T21:06:10.800Z,36.8195,-97.7102,4.591,2.9,ml,,54,,0.51,us,us100032eq,2015-11-17T00:13:28.040Z,"2 km ENE of Medford, Oklahoma",earthquake,1.5,6.4,,,reviewed,tul,tul
2015-08-14T20:34:14.800Z,36.1423,-97.5066,5,2.8,ml,,96,,0.6,us,us100032ep,2015-11-17T00:13:28.040Z,"10 km E of Marshall, Oklahoma",earthquake,1.1,4.5,,,reviewed,tul,tul
2015-08-14T03:19:22.700Z,36.4052,-98.1486,7.004,2.6,ml,,96,,0.56,us,us100032e1,2015-11-17T00:13:27.040Z,"3 km NE of Meno, Oklahoma",earthquake,1.7,7.5,,,reviewed,tul,tul
2015-08-13T20:02:10.810Z,36.0809,-97.22,5,3.3,mwr,,29,0.334,0.35,us,us10003239,2020-03-20T00:28:15.668Z,"13 km N of Coyle, Oklahoma",earthquake,1.5,2,,15,reviewed,us,slm
2015-08-13T18:50:20.400Z,35.6864,-97.4684,5.511,2.6,ml,,44,,0.43,us,us1000323d,2015-11-17T00:13:26.040Z,"3 km NNE of Edmond, Oklahoma",earthquake,1.5,5.8,,,reviewed,tul,tul
2015-08-13T17:15:03.900Z,36.8478,-97.8797,5,3.3,ml,,67,,0.62,us,us10003207,2015-11-17T00:13:25.040Z,"5 km SE of Wakita, Oklahoma",earthquake,2.3,6.8,,,reviewed,tul,tul
2015-08-13T14:48:09.700Z,35.7455,-97.39,6.15,3.1,ml,,53,,0.56,us,us100031zg,2015-11-17T00:13:25.040Z,"10 km NNW of Arcadia, Oklahoma",earthquake,3.1,1.2,,,reviewed,tul,tul
2015-08-13T14:32:58.500Z,35.7442,-97.3893,5.909,2.5,ml,,52,,0.4,us,us100031zu,2015-11-17T00:13:25.040Z,"10 km NNW of Arcadia, Oklahoma",earthquake,1.3,3.9,,,reviewed,tul,tul
2015-08-13T13:59:41.800Z,35.7451,-97.3894,5,3.4,ml,,53,,0.69,us,us100031xr,2020-03-20T00:27:36.222Z,"10 km NNW of Arcadia, Oklahoma",earthquake,3.4,6.7,,,reviewed,tul,tul
